NameSet,Title,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Country,CountryFull,EmailAddress,TelephoneNumber,MothersMaiden,Birthday,Occupation,Company
American,Ms.,Blanca,L,Oswald,"3705 James Avenue",Newton,KS,67114,US,"United States",BlancaLOswald@armyspy.com,316-281-4141,Barry,10/28/1985,"Livestock farmer","Royal Gas"
American,Ms.,Christine,P,Greene,"4280 Marigold Lane",Miami,FL,33169,US,"United States",ChristinePGreene@rhyta.com,305-396-0970,Foster,11/16/1939,Clergy,Foxmoor
American,Mr.,Jefferson,D,Palmer,"3769 Railroad Street",Jacksonville,FL,32044,US,"United States",JeffersonDPalmer@rhyta.com,904-908-3029,Young,7/6/1959,Archaeologist,"Formula Gray"
American,Mr.,Joseph,C,Singer,"2609 Conference Center Way",Washington,VA,20005,US,"United States",JosephCSinger@cuvox.de,571-236-5145,Schrupp,8/25/1956,"Marine surveyor","Golf Augusta Pro Shops"
American,Ms.,Judy,P,Unknow,"4801 University Street",Seattle,WA,98101,US,"United States",JudyPUnknow@einrot.com,206-353-7736,Holland,12/10/1976,"Independent adjuster",Gallenkamp
American,Ms.,Rebecca,A,Newton,"322 Copperhead Road",Farmington,CT,06032,US,"United States",RebeccaANewton@gustr.com,860-676-7006,Polen,11/11/1974,"Product promoter",Strongbod
American,Mr.,Dewey,C,Terrell,"71 Mount Street",Bancroft,MI,48414,US,"United States",DeweyCTerrell@jourrapide.com,989-634-0930,Rios,3/22/1941,"Electrical and electronics installer","Pantry Pride"
American,Mrs.,Kathleen,T,Guzman,"704 Jerome Avenue",Harlingen,TX,78550,US,"United States",KathleenTGuzman@armyspy.com,956-301-6132,Milligan,5/31/1959,"Concrete paving machine operator",Afforda
American,Ms.,Irene,A,Morin,"2403 Kincheloe Road",Tigard,OR,97223,US,"United States",IreneAMorin@rhyta.com,503-495-1322,Kelley,5/16/1998,"Line erector","Auto Works"
American,Mrs.,Linda,K,Harper,"525 Hardesty Street","East Glenville",NY,12302,US,"United States",LindaKHarper@jourrapide.com,518-399-9969,Jones,7/5/1954,"Switchboard operator","Simply Appraisals"
American,Mr.,Matt,C,Friend,"682 Tenmile","Newport News",VA,23601,US,"United States",MattCFriend@fleckens.hu,757-984-0824,Gafford,11/5/1965,"Central office installer","Incredible Universe"
American,Mrs.,Marian,R,Nunley,"3213 Pinchelone Street",Norfolk,VA,23513,US,"United States",MarianRNunley@rhyta.com,757-299-5034,Papa,11/16/1954,"Armed Forces","Wheels Discount Auto"
American,Ms.,Susan,E,Wood,"1571 Snider Street",Englewood,CO,80112,US,"United States",SusanEWood@superrito.com,720-212-0286,Barnes,3/19/1949,"Dinkey operator","Sports Town USA"
American,Ms.,Sharon,R,Brodsky,"3033 Watson Street","Maple Shade",NJ,08052,US,"United States",SharonRBrodsky@superrito.com,609-774-6365,Glasgow,8/1/1970,"Pile driver operator","Realty Solution"
American,Ms.,Debra,K,Todd,"4657 Center Street","Jersey City",NJ,07304,US,"United States",DebraKTodd@teleworm.us,551-697-8830,Rodriguez,12/3/1979,"Print binding and finishing worker","Wealthy Ideas"
American,Mr.,David,J,Butler,"1741 Hart Ridge Road","Bay City",MI,48706,US,"United States",DavidJButler@superrito.com,989-309-4940,Byrd,12/21/1981,"Systems analyst","De-Jaiz Mens Clothing"
American,Mr.,Gregory,C,Smith,"364 C Street",Mansfield,MA,02048,US,"United States",GregoryCSmith@gustr.com,508-328-5727,Moran,9/4/1998,"Excavating and loading machine and dragline operator",Capitalcorp
American,Mrs.,Nancy,E,Morning,"3448 Roane Avenue",Rockville,MD,20852,US,"United States",NancyEMorning@einrot.com,301-284-8456,Jackson,1/4/1969,"Personnel officer","Monk House Maker"
American,Mrs.,Karen,L,Stubbs,"4689 Masonic Hill Road","Little Rock",AR,72209,US,"United States",KarenLStubbs@cuvox.de,501-618-3404,Chew,5/7/2004,Secretary,"The Pink Pig Tavern"
American,Mrs.,Susan,C,Walter,"4191 Whispering Pines Circle",Dallas,TX,75287,US,"United States",SusanCWalter@superrito.com,972-380-6629,Sellers,5/30/1959,"Registered respiratory therapist","Beasts of Beauty"
American,Ms.,Cindy,G,Clark,"1018 Crim Lane","New Madison",OH,45346,US,"United States",CindyGClark@teleworm.us,937-755-1166,Sedlacek,12/2/1994,"Industrial relations manager","Music Boutique"
American,Mrs.,Janis,W,Rodgers,"3422 Sweetwood Drive",Denver,CO,80216,US,"United States",JanisWRodgers@teleworm.us,303-359-9713,Jordan,6/14/1991,"Gastroenterology nurse",Luria's
American,Mr.,Thomas,K,Labbe,"2697 Canis Heights Drive","Los Angeles",CA,90071,US,"United States",ThomasKLabbe@superrito.com,213-694-7450,Nuno,7/13/1953,"Office aide","Four Leaf Clover"
American,Mr.,George,S,Ahl,"1742 Spring Street",Mattoon,IL,61938,US,"United States",GeorgeSAhl@teleworm.us,217-810-6752,Hernandez,8/31/1958,"Social and community service manager","New World Realty"
American,Mrs.,Sandra,W,Troyer,"4297 Briarhill Lane",Akron,OH,44304,US,"United States",SandraWTroyer@rhyta.com,330-209-0594,James,3/24/1961,"Civil drafter","Fresh Start"
American,Ms.,Imogene,E,Davis,"2801 Broad Street",Birmingham,AL,35222,US,"United States",ImogeneEDavis@fleckens.hu,205-499-1565,Bartram,8/22/1955,Bartender,"KB Toys"
American,Mrs.,Tomasa,W,Hutchinson,"2114 Chapel Street",Houston,TX,77002,US,"United States",TomasaWHutchinson@superrito.com,281-709-2368,Naylor,5/10/2005,"Vascular technologist","Roadhouse Grill"
American,Mr.,George,B,Burden,"2756 Zimmerman Lane","Los Angeles",CA,90014,US,"United States",GeorgeBBurden@jourrapide.com,213-404-8447,Dill,1/7/1948,"Organizational development consultant","The Lawn Guru"
American,Mrs.,Julie,A,Carpenter,"4357 Hillcrest Drive",Seattle,WA,98101,US,"United States",JulieACarpenter@rhyta.com,253-321-4258,Murillo,6/17/1987,"Shoe and leather worker","Scott Ties"
American,Mrs.,Teresa,M,Moffitt,"4829 Pointe Lane",Miramar,FL,33025,US,"United States",TeresaMMoffitt@cuvox.de,954-907-9487,Foust,8/15/1942,"Music conductor","Tam's Stationers"
American,Ms.,Sharon,F,Tolbert,"1756 Woodland Terrace",Sacramento,CA,95815,US,"United States",SharonFTolbert@fleckens.hu,916-925-2329,Schueler,11/6/1939,Technician,Opticomp
American,Mr.,Dale,C,Buffington,"1644 Sampson Street",Denver,CO,80265,US,"United States",DaleCBuffington@jourrapide.com,303-566-6674,Taylor,10/17/1989,"Material moving occupation","Flagg Bros. Shoes"
American,Mr.,Timothy,D,Bunn,"3035 Eagle Lane","Two Harbors",MN,55616,US,"United States",TimothyDBunn@einrot.com,218-834-7669,Duell,1/11/1966,"Financial economist","Frank and Seder"
American,Mr.,James,C,Barkley,"3506 Indiana Avenue",Honolulu,HI,96813,US,"United States",JamesCBarkley@superrito.com,808-660-6160,Morales,1/6/1945,"Stock broker",Grodins
American,Mr.,David,M,Corey,"1013 Hewes Avenue",Hanover,MD,21076,US,"United States",DavidMCorey@jourrapide.com,443-668-8920,McDill,12/9/1975,"Social work planner","Oklahoma Tire & Supply Company"
American,Mr.,Clayton,M,Johnson,"1217 Westwood Avenue",Bohemia,NY,11716,US,"United States",ClaytonMJohnson@cuvox.de,516-808-7608,Dietz,10/15/1989,"Fish hatchery manager","Gene Walter's Marketplace"
American,Ms.,Cheryl,B,Rowe,"4859 Sardis Station",Minneapolis,MN,55404,US,"United States",CherylBRowe@rhyta.com,612-418-2156,Mejia,8/3/2004,"Museum technician",Alexander's
American,Mr.,Claudio,J,White,"4511 Benson Park Drive",Paoli,OK,73074,US,"United States",ClaudioJWhite@cuvox.de,405-484-9253,Bodiford,12/28/1955,"Aquatic biologist","Builders Square"
American,Mr.,Andrew,T,Davis,"920 Simpson Street",Fiatt,IL,61433,US,"United States",AndrewTDavis@armyspy.com,309-789-9626,Pointer,2/24/1955,"Highway maintenance worker","Buttrey Food & Drug"
American,Mr.,Floyd,C,Jones,"4872 Lowndes Hill Park Road","Los Angeles",CA,90017,US,"United States",FloydCJones@rhyta.com,661-500-8061,Gray,11/15/1953,Zoologist,"Monk House Sales"
American,Mrs.,Irma,B,Hayes,"3258 Queens Lane",Turbeville,VA,24596,US,"United States",IrmaBHayes@fleckens.hu,434-753-6081,Noel,4/18/1993,"Gas pumping station operator","Landskip Yard Care"
American,Mr.,Joshua,S,Brewer,"4084 Coal Street",Meadville,PA,16335,US,"United States",JoshuaSBrewer@teleworm.us,814-336-1810,Benjamin,8/1/1977,"Optical instrument assembler","Alert Alarm Company"
American,Mr.,Ruben,E,Sloan,"2575 Nixon Avenue",Rogersville,TN,37856,US,"United States",RubenESloan@teleworm.us,423-272-2242,Casey,4/9/1940,"Property custodian","Quality Event Planner"
American,Mr.,Guillermo,J,Joslyn,"2783 McKinley Avenue",Centennial,CO,80111,US,"United States",GuillermoJJoslyn@superrito.com,303-793-6229,Cox,6/13/1981,"Retail manager","Farrell's Ice Cream Parlour"
American,Ms.,Frances,K,Elliott,"4197 Hidden Meadow Drive",Fargo,ND,58102,US,"United States",FrancesKElliott@jourrapide.com,701-765-1605,Taylor,7/21/1939,"Continuous mining machine operator",Sandy's
American,Ms.,Abigail,J,Long,"3048 Calico Drive","The Dalles",WA,97958,US,"United States",AbigailJLong@rhyta.com,509-637-7420,Waguespack,12/23/1981,"Locker room attendant","Superior Interior Design"
American,Mr.,Antonio,C,Mobley,"3210 Lightning Point Drive",Memphis,TN,38117,US,"United States",AntonioCMobley@dayrep.com,901-415-5071,Bradley,9/12/1942,Plasterer,"Old America Stores"
American,Mr.,Guy,D,Gutierrez,"4209 Woodhill Avenue","Union Bridge",MD,21791,US,"United States",GuyDGutierrez@jourrapide.com,410-775-9894,Hamilton,5/31/1971,"Chief executive","Harvest Foods"
American,Ms.,Phyllis,J,Stoltz,"869 Arbutus Drive","Miami Springs",FL,33166,US,"United States",PhyllisJStoltz@cuvox.de,305-880-2531,Fox,8/6/1949,"Agricultural engineer",Edwards
American,Ms.,Kristina,W,Przybylski,"1957 Devils Hill Road",Magee,MS,39111,US,"United States",KristinaWPrzybylski@jourrapide.com,601-867-8680,Dunlap,4/30/2003,"Aircraft surfaces assembler",Opti-Tek
American,Mr.,Craig,B,Burditt,"3640 Anmoore Road",Brooklyn,NY,11223,US,"United States",CraigBBurditt@armyspy.com,718-714-6716,Sides,5/3/1970,"Railroad engineer","Scott Ties"
American,Mr.,David,M,Amato,"2259 Harvest Lane",Arbela,MO,63432,US,"United States",DavidMAmato@teleworm.us,660-945-7804,Brown,10/2/1988,"Private household cook","Avant Garde Appraisal Group"
American,Ms.,Katy,C,Warkentin,"1588 Stonepot Road",Elizabeth,NJ,07201,US,"United States",KatyCWarkentin@armyspy.com,908-426-9279,Gay,5/19/1993,"Consultant dietitian","Lechters Housewares"
American,Ms.,Blanche,R,Babineau,"3775 Windy Ridge Road","Fort Wayne",IN,46818,US,"United States",BlancheRBabineau@teleworm.us,260-469-9681,Follett,7/10/1999,"Cardiac sonographer","Cougar Investment"
American,Ms.,Terrie,T,Mason,"3033 Heritage Road",Fresno,CA,93721,US,"United States",TerrieTMason@einrot.com,559-750-7916,King,11/7/1990,Courier,Lechmere
American,Mrs.,Ebony,R,Hallinan,"1693 Peck Court","El Toro",CA,92630,US,"United States",EbonyRHallinan@dayrep.com,949-580-0444,Day,1/11/1952,"Railcar repairer","Tape World"
American,Mr.,Jimmy,M,Lau,"898 White Lane",Haddock,GA,31033,US,"United States",JimmyMLau@jourrapide.com,478-932-0941,Weisgerber,4/18/2005,"Armed Forces","Red Owl"
American,Ms.,Amy,R,Stokes,"2767 Wright Court",Seattle,WA,98101,US,"United States",AmyRStokes@teleworm.us,206-227-0461,Bourque,5/22/1990,"Kindergarten teacher",Opticomp
American,Mr.,Kevin,A,Yu,"2806 Meadowcrest Lane",Harold,KY,41635,US,"United States",KevinAYu@rhyta.com,606-478-5181,Cooper,11/4/1981,"Surveying technician",Acuserv
American,Mr.,Raul,R,Stanley,"3794 Beechwood Drive",Wilkinsburg,PA,15221,US,"United States",RaulRStanley@armyspy.com,412-243-6664,Haywood,5/21/1954,"Nursing assistant","Sofa Express"
American,Mr.,William,R,Tillman,"4912 Chapmans Lane",Carlsbad,NM,88220,US,"United States",WilliamRTillman@cuvox.de,505-885-0666,Frazier,1/30/1992,"Log debarker",Keeney's
American,Mr.,Johnny,T,Power,"2922 Jarvis Street",Cheektowaga,NY,14227,US,"United States",JohnnyTPower@dayrep.com,716-901-0330,Givens,2/18/1972,"Fiscal technician","Trak Auto"
American,Mr.,Santos,M,Dooley,"4241 Crosswind Drive",Hopkinsville,KY,42240,US,"United States",SantosMDooley@superrito.com,270-839-4015,Southerland,10/12/1943,Electrophysiologist,"Hills Supermarkets"
American,Mr.,Dennis,C,Burgess,"3319 Saint Francis Way","New Berlin",WI,53151,US,"United States",DennisCBurgess@dayrep.com,262-902-6280,Johnson,10/20/1954,"Aerobics instructor","Super Duper"
American,Mr.,Scott,I,Mason,"4184 Del Dew Drive",Beltsville,MD,20705,US,"United States",ScottIMason@rhyta.com,301-847-2516,Corl,11/6/1971,"Labor training manager",Opti-Tek
American,Mr.,Gary,V,Garza,"571 May Street",Somerset,KY,42501,US,"United States",GaryVGarza@gustr.com,606-308-7776,Gregory,1/16/1962,"News correspondent","Olson's Market"
American,Dr.,Bonnie,C,White,"2020 Michigan Avenue",Kittanning,PA,16201,US,"United States",BonnieCWhite@fleckens.hu,724-596-4933,Andrews,8/12/1973,"Dividend clerk",Anderson-Little
American,Mrs.,Erica,A,Stutler,"4355 Eagle Street",Belleville,IL,62220,US,"United States",EricaAStutler@rhyta.com,618-356-3366,Medeiros,9/22/1980,"Welding machine operator","Disc Jockey"
American,Mr.,Mikel,L,Anderson,"98 Armory Road",Fayetteville,NC,28306,US,"United States",MikelLAnderson@armyspy.com,910-727-1899,Bruno,12/19/1952,Toolmaker,"Albers Super Markets"
American,Mr.,Derek,E,Cool,"1465 Aviation Way","Los Angeles",CA,90071,US,"United States",DerekECool@superrito.com,213-978-1406,Hall,8/7/1991,"Clinical social worker","Realty Solution"
American,Mrs.,Sheryl,G,Baxter,"1186 Lynn Street",Boston,MA,02110,US,"United States",SherylGBaxter@gustr.com,617-274-6287,Galligan,7/17/1952,"News writer","Lechters Housewares"
American,Ms.,Christine,J,Castro,"338 Goosetown Drive",Hendersonville,NC,28792,US,"United States",ChristineJCastro@armyspy.com,828-693-9824,Revis,8/19/1997,Appraiser,"Hudson's MensWear"
American,Mr.,Larry,A,Ryder,"4843 West Side Avenue","Rochelle Park",NJ,07662,US,"United States",LarryARyder@jourrapide.com,201-226-3668,McCray,6/29/1985,"Uniformed police officer","Value Giant"
American,Mr.,Willie,D,Johnson,"3600 Colony Street",Bridgeport,CT,06604,US,"United States",WillieDJohnson@rhyta.com,203-331-9431,Trujillo,6/4/1949,"Insurance investigator","Realty Zone"
American,Mr.,Ryan,W,Adkins,"1947 Still Street",Toledo,OH,43615,US,"United States",RyanWAdkins@dayrep.com,419-724-8101,Persaud,4/7/1952,"Boiler operator","Balanced Fortune"
American,Mr.,Marshall,A,Leiker,"3019 Taylor Street","White Plains",NY,10641,US,"United States",MarshallALeiker@rhyta.com,914-617-8598,Hancock,9/28/1988,"Winch operator","Modern Architecture Design"
American,Mr.,Theodore,A,Denny,"2596 Spirit Drive","Winter Park",FL,32789,US,"United States",TheodoreADenny@rhyta.com,386-804-4245,Boan,6/10/1955,"Carpet, floor, and tile installer","O.K. Fairbanks"
American,Ms.,Amanda,B,Williams,"1619 Dog Hill Lane","Fort Worth",KS,76102,US,"United States",AmandaBWilliams@jourrapide.com,785-659-1204,Allen,6/9/1996,"Sports book writer","Wise Solutions"
American,Mr.,Chris,B,Henderson,"3361 Lords Way",Memphis,TN,38110,US,"United States",ChrisBHenderson@cuvox.de,731-609-2096,Massey,3/10/1946,"Textile, apparel, and furnishings occupation",Sambo's
American,Mrs.,Dawn,A,Carter,"3599 Daffodil Lane",Reston,VA,22090,US,"United States",DawnACarter@armyspy.com,703-468-7777,Annunziata,9/14/1959,"Life skill counselor","Monk Real Estate Service"
American,Mrs.,Cathleen,M,Hildreth,"3664 Star Trek Drive","Panama City",FL,32401,US,"United States",CathleenMHildreth@jourrapide.com,850-360-8431,Elliott,6/15/1972,"Airframe mechanic",Powerbod
American,Mr.,Jordan,E,Beckman,"2324 Conaway Street",Bloomington,IN,47408,US,"United States",JordanEBeckman@fleckens.hu,812-369-5445,Ashmore,3/5/1987,"Nurse practitioner","Knox Lumber"
American,Mr.,Thomas,J,Weaver,"2680 Anmoore Road",Bayside,NY,11361,US,"United States",ThomasJWeaver@rhyta.com,718-767-7198,Jackson,11/19/1956,"Digital imaging technician","Coon Chicken Inn"
American,Mr.,Justin,R,Joiner,"2111 Roguski Road",Many,LA,71449,US,"United States",JustinRJoiner@gustr.com,318-252-5789,Benoit,11/16/1941,Shampooer,"Environ Architectural Design"
American,Mrs.,Carla,H,Roark,"740 Oak Ridge Drive",Columbia,MO,65207,US,"United States",CarlaHRoark@armyspy.com,573-464-4119,Urbaniak,8/1/1940,"Broker associate","House Of Denmark"
American,Mrs.,Lisa,D,Daily,"1197 Fairfield Road",Kenosha,WI,53140,US,"United States",LisaDDaily@armyspy.com,262-652-6745,Stephens,8/31/1992,"Land surveyor",Marianne
American,Mr.,Donald,J,Flores,"1520 Sherwood Circle",Greensboro,NC,27410,US,"United States",DonaldJFlores@dayrep.com,336-997-6505,Andino,1/31/1939,"Electromechanical equipment assembler","Woolf Brothers"
American,Mr.,John,B,Hayes,"967 Tator Patch Road",Chicago,IL,60603,US,"United States",JohnBHayes@superrito.com,312-837-8798,Becker,11/13/2005,"Grocery bagger","Hugh M. Woods"
American,Mrs.,Patricia,W,Wilcher,"2401 Lang Avenue",Logan,UT,84321,US,"United States",PatriciaWWilcher@cuvox.de,435-786-5318,Story,7/14/1966,"Purchasing clerk",Multicerv
American,Mrs.,Genevieve,T,Gonsalves,"1277 Pin Oak Drive","Seal Beach",CA,90740,US,"United States",GenevieveTGonsalves@einrot.com,562-936-2818,Archer,6/20/1947,"Certified registered nurse anesthetist",Sistemos
American,Mr.,Joey,J,Even,"141 Kildeer Drive",Norfolk,VA,23502,US,"United States",JoeyJEven@armyspy.com,757-261-5790,Murphy,1/7/1951,"Elevator mechanic","Dun Rite Lawn Care"
American,Mr.,George,I,Kilby,"2324 Joes Road","Glens Falls",NY,12801,US,"United States",GeorgeIKilby@dayrep.com,518-812-3520,Roberson,2/8/1953,Technologist,Capitalcorp
American,Mr.,Steven,V,Davis,"1812 East Avenue",Chandler,AZ,85226,US,"United States",StevenVDavis@fleckens.hu,480-248-9926,Hutchinson,7/3/1991,Adjuster,Adaptaz
American,Mr.,Bryan,B,Lane,"2354 Golf Course Drive",Reston,VA,22090,US,"United States",BryanBLane@rhyta.com,703-348-7137,Lemons,11/23/1959,"Telephone station repairer","Integra Investment Service"
American,Mr.,Timothy,M,Dodd,"2414 Stadium Drive",Attleboro,MA,02703,US,"United States",TimothyMDodd@dayrep.com,508-226-6957,Markovich,2/3/1984,Groomer,Prospa-Pal
American,Mr.,Ronald,T,Adams,"1502 Mandan Road",Manchester,MO,63011,US,"United States",RonaldTAdams@superrito.com,573-855-3323,Davis,3/12/1995,"Developmental psychologist","Food Barn"
American,Mr.,Jarod,S,Burgess,"1852 Clinton Street","Hot Springs",AR,71901,US,"United States",JarodSBurgess@gustr.com,501-262-8905,Starling,10/6/2000,"Instrumentation technician","Asian Junction"
American,Mrs.,Laura,T,Tibbs,"1855 White River Way","Salt Lake City",UT,84104,US,"United States",LauraTTibbs@jourrapide.com,801-458-2723,Duarte,12/23/1977,"Postal Service worker","Children's Palace"
American,Ms.,Jaimee,E,Kelleher,"211 Center Avenue",Badger,CA,93603,US,"United States",JaimeeEKelleher@superrito.com,559-337-1928,McLaughlin,10/20/1957,"Freight, stock, and material mover","Grass Roots Yard Services"
American,Mr.,Charles,V,Miles,"818 Worthington Drive",Plano,TX,75074,US,"United States",CharlesVMiles@armyspy.com,972-565-9526,Gingerich,8/8/1975,"Psychiatric nursing assistant","The Wiz"
American,Mr.,Brandon,E,Walters,"3309 Union Street",Seattle,WA,98109,US,"United States",BrandonEWalters@teleworm.us,206-663-9983,Watkins,2/6/2003,"Material scheduling","Wholesale Club, Inc."
American,Ms.,Mary,J,Hobdy,"1568 Gateway Avenue",Bakersfield,CA,93304,US,"United States",MaryJHobdy@cuvox.de,661-837-9709,Blackmon,3/31/1940,"Hand typesetter","Best Products"
American,Ms.,Nellie,J,Loftis,"424 Leisure Lane",Moorpark,CA,93021,US,"United States",NellieJLoftis@rhyta.com,805-530-1219,Jackson,10/5/2005,"Management development specialist","Practi-Plan Mapping"
American,Ms.,Carol,C,Clevenger,"4845 Frederick Street",Sacramento,CA,95814,US,"United States",CarolCClevenger@cuvox.de,916-235-3716,Peterson,1/9/1981,"Management scientist","Odyssey Records & Tapes"
American,Ms.,Yvonne,W,Davidson,"1742 Christie Way","West Roxbury",MA,02132,US,"United States",YvonneWDavidson@cuvox.de,978-808-7257,Miller,3/12/1945,"Labor relations director","Wealthy Ideas"
American,Ms.,Janet,L,Trotman,"1119 Bubby Drive",Rockdale,TX,76567,US,"United States",JanetLTrotman@teleworm.us,512-446-1793,Turner,3/26/1960,"Electric motor repairer","Solid Future"
